time,outputs
0.0,282.842712474619
0.0001024,281.13317568204474
0.0002048,279.42409814614035
0.0003072,277.71979578995234
0.0004096,276.0258790760827
0.000512,274.34623935255496
0.0006144,272.68298970003383
0.0007168,271.0364635909245
0.0008192,269.4052256429837
0.0009216,267.7860943741369
0.001024,266.17417679375126
0.0011264,264.56291459528177
0.0012288,262.94414164632485
0.0013311999999999998,261.3081524052002
0.0014336,259.64378082847946
0.001536,257.94292676815155
0.0016384,256.2343175572157
0.0017407999999999998,254.52574430728208
0.0018432,252.81720355710436
0.0019456,251.10977250300067
0.002048,249.42167900710808
0.0021504,247.78388023232128
0.0022528,246.2258297242917
0.0023552,244.7748801664049
0.0024576,243.45610879199506
0.0025599999999999998,242.29215799523573
0.0026623999999999997,241.30309205990378
0.0027648,240.50627082810917
0.0028672,239.91624102938226
0.0029695999999999998,239.54464588475386
0.003072,239.40015349131573
0.0031744,239.48840438082337
0.0032768,239.81197853188223
0.0033791999999999997,240.37038199978775
0.0034815999999999996,241.1600532118742
0.003584,242.17438885989841
0.0036864,243.40378920529622
0.0037887999999999997,244.8357224986898
0.0038912,246.4548081025103
0.0039936,248.24291779570598
0.004096,250.17929463278503
0.0041984,252.2406886266066
0.0043008,254.40150842591748
0.0044031999999999995,256.6339880652096
0.0045056,258.90836777661843
0.004608,261.1930877717297
0.0047104,263.4549938258684
0.0048128,265.6595534290421
0.0049152,267.7710812066758
0.0050176,269.752972259883
0.0051199999999999996,271.56794202960856
0.0052223999999999994,273.1782712518098
0.005324799999999999,274.54872847036336
0.0054272,275.6588101164928
0.0055296,276.49315022284816
0.005632,277.036604149704
0.0057344,277.2743707188009
0.0058368,277.1921178865456
0.0059391999999999995,276.776106557061
0.006041599999999999,276.14986085441967
0.006144,275.5156820847529
0.0062464,274.88838900221083
0.0063488,274.2794312974358
0.0064512,273.6984445626877
0.0065536,273.1531910121806
0.006656,272.6495129558436
0.0067583999999999995,272.191299280037
0.006860799999999999,271.7804651108155
0.006963199999999999,271.4169447565213
0.0070656,271.09869794726364
0.007168,270.82172930960195
0.0072704,270.5801209360665
0.0073728,270.3660778313741
0.0074751999999999996,270.16998594087124
0.0075775999999999994,269.98048239222214
0.007679999999999999,269.7845375091668
0.0077824,269.5675480866644
0.007884799999999999,269.3134413503125
0.0079872,269.00478896006996
0.008089599999999999,268.6229303591778
0.008192,268.14810471434737
0.0082944,267.5595906428779
0.0083968,266.83585287678994
0.0084992,265.9546949735101
0.0086016,264.8968864517146
0.008704,263.660865744307
0.008806399999999999,262.25068872916677
0.0089088,260.76515826146306
0.0090112,259.30017543821054
0.0091136,257.88121578017143
0.009216,256.5318222362901
0.0093184,255.27345563548673
0.0094208,254.12535920209967
0.009523199999999999,253.10443791374755
0.0096256,252.2251533908966
0.009727999999999999,251.49943491413754
0.0098304,250.9366070684965
0.0099328,250.54333441474057
0.0100352,250.3235834860748
0.0101376,250.27860230551303
0.010239999999999999,250.4069175151088
0.0103424,250.7043491038047
0.010444799999999999,251.16404261647796
0.0105472,251.7765186234309
0.010649599999999999,252.52973912772643
0.010752,253.40919048798173
0.0108544,254.3979823370524
0.0109568,255.4769618830972
0.0110592,256.6248428892782
0.011161599999999999,257.81834854239804
0.011264,259.0323673395818
0.011366399999999999,260.24012104610216
0.0114688,261.41334370716334
0.0115712,262.52247063216737
0.0116736,263.5368362121465
0.011776,264.4248793799628
0.011878399999999999,265.15469034408824
0.0119808,265.70448084087644
0.012083199999999999,266.0645308972899
0.0121856,266.22537787905065
0.012288,266.1771714624804
0.0123904,265.9097599517219
0.0124928,265.4127807921266
0.012595199999999999,264.76645459690155
0.0126976,264.16213293018086
0.012799999999999999,263.62011937204966
0.0129024,263.1531264788664
0.013004799999999999,262.7717297944621
0.0131072,262.4843017284972
0.0132096,262.2969601110427
0.013312,262.2135317042061
0.0134144,262.2355308623666
0.013516799999999999,262.3621534422605
0.0136192,262.5902859734524
0.013721599999999999,262.9145300091336
0.013824,263.3272414871664
0.013926399999999999,263.81858484244225
0.0140288,264.376601524453
0.0141312,264.9872924889184
0.014233599999999999,265.63471415000606
0.014336,266.30108720040926
0.014438399999999999,266.96691763096294
0.0145408,267.6111292098766
0.014643199999999999,268.2112066144973
0.0147456,268.7433483462236
0.014848,269.1826285020398
0.014950399999999999,269.5031664245087
0.0150528,269.67830320624137
0.015155199999999999,269.68078398510295
0.0152576,269.4835598181162
0.015359999999999999,269.07206212836877
0.0154624,268.44346589071296
0.0155648,267.5951490147085
0.0156672,266.5242529900711
0.015769599999999998,265.34444456638386
0.015872,264.18884467159717
0.0159744,263.0780401183811
0.0160768,262.0306676462086
0.016179199999999998,261.0633004963546
0.0162816,260.190344579874
0.016384,259.4239491641766
0.0164864,258.77393258244183
0.0165888,258.24772337999804
0.0166912,257.8503172195094
0.0167936,257.58424977273427
0.016895999999999998,257.44958573142884
0.0169984,257.44392397411605
0.0171008,257.5624188296034
0.0172032,257.79781728273093
0.0173056,258.140511873555
0.017408,258.5786089484783
0.0175104,259.09801183130907
0.017612799999999998,259.6825183943874
0.0177152,260.3139324252187
0.0178176,260.9721881031066
0.01792,261.6354868233723
0.0180224,262.28044553453793
0.0181248,262.8822556865257
0.0182272,263.4148518260768
0.018329599999999998,263.8510888194215
0.018432,264.1629266321415
0.0185344,264.32184552953106
0.0186368,264.30890273636686
0.018739199999999998,264.1186261803582
0.0188416,263.7460034525913
0.018944,263.185495226052
0.019046399999999998,262.431088168273
0.0191488,261.5396597221009
0.0192512,260.6909376238003
0.0193536,259.91252593231934
0.019455999999999998,259.22034066869037
0.0195584,258.62810129600626
0.0196608,258.1472444923109
0.019763199999999998,257.786853088064
0.0198656,257.5536005642846
0.019968,257.45171141448344
0.0200704,257.4829375788891
0.020172799999999998,257.6465510637698
0.0202752,257.93935276248527
0.0203776,258.35569739880816
0.020479999999999998,258.8875344175616
0.0205824,259.5244645533292
0.0206848,260.25381171543273
0.0207872,261.0607097370717
0.020889599999999998,261.9282034490347
0.020992,262.83736345416673
0.0210944,263.76741389838605
0.0211968,264.6958724578573
0.021299199999999997,265.59870169045695
0.0214016,266.4504708332807
0.021504,267.22452706702023
0.021606399999999998,267.89317521296306
0.0217088,268.4278647793959
0.0218112,268.79938323166886
0.0219136,268.97849335590575
0.022015999999999997,268.9472553209853
0.0221184,268.6999409765188
0.0222208,268.23117253219544
0.022323199999999998,267.5353530139025
0.0224256,266.6099382800007
0.022528,265.6142220093214
0.0226304,264.65336304437966
0.022732799999999997,263.7453153352847
0.0228352,262.90603353435154
0.0229376,262.14937247280733
0.023039999999999998,261.4870007565926
0.0231424,260.9283289694215
0.0232448,260.48045288363807
0.0233472,260.1481119896105
0.023449599999999998,259.933663562939
0.023552,259.83707239615563
0.0236544,259.8559162284439
0.023756799999999998,259.98540681366364
0.0238592,260.21842647431157
0.0239616,260.5455798973752
0.024064,260.9552608379762
0.024166399999999998,261.43373330872646
0.0242688,261.9652267474168
0.0243712,262.53204457335386
0.024473599999999998,263.1146854640696
0.024576,263.6919766094738
0.0246784,264.24121813039187
0.0247808,264.73833778312417
0.024883199999999998,265.15805501165516
0.0249856,265.4740533546647
0.025088,265.6591601659146
0.025190399999999998,265.6855516060669
0.025292799999999997,265.5315894881354
0.0253952,265.1916484431699
0.0254976,264.66209518004894
0.025599999999999998,263.9388226457587
0.0257024,263.0172915288827
0.0258048,262.0062247987336
0.0259072,261.04338104784625
0.026009599999999997,260.14769901433596
0.026112,259.33595541047714
0.0262144,258.62274338402705
0.026316799999999998,258.02038100578443
0.0264192,257.5388348849339
0.0265216,257.1856593394929
0.026624,256.9659514561758
0.026726399999999997,256.88232227916797
0.0268288,256.9348842711929
0.0269312,257.1212550936095
0.027033599999999998,257.4365776553387
0.027136,257.8735562841127
0.0272384,258.42250877813626
0.0273408,259.0714340024712
0.027443199999999997,259.8060946027953
0.0275456,260.61011432016045
0.027648,261.4650893045291
0.027750399999999998,262.3507127426738
0.027852799999999997,263.2449120379857
0.0279552,264.12399770625905
0.0280576,264.96282308305456
0.028159999999999998,265.73495387519796
0.0282624,266.4128465316405
0.0283648,266.96803435770863
0.028467199999999998,267.37132025188816
0.028569599999999997,267.59342153480776
0.028672,267.61631460324554
0.0287744,267.43404693857525
0.028876799999999998,267.0409207152012
0.0289792,266.4309363788152
0.0290816,265.59784943295966
0.029183999999999998,264.65404417932064
0.029286399999999997,263.74899074175676
0.0293888,262.90069719699284
0.0294912,262.1249373884745
0.029593599999999998,261.43536480876435
0.029696,260.84342722114195
0.0297984,260.3582959992241
0.029900799999999998,259.9868105785578
0.030003199999999997,259.73343832369505
0.0301056,259.6002500222847
0.030208,259.5869111245763
0.030310399999999998,259.6906887531552
0.0304128,259.90647441406924
0.0305152,260.2268222474945
0.0306176,260.6420025641261
0.030719999999999997,261.1400703231745
0.0308224,261.70694811971197
0.0309248,262.3265231636514
0.031027199999999998,262.9807576503183
0.0311296,263.6498118439633
0.031232,264.31217912095883
0.0313344,264.9448321494298
0.0314368,265.52337931694916
0.031539199999999996,266.0222304581236
0.0316416,266.4147708797418
0.031744,266.67354263292805
0.0318464,266.77043193974987
0.0319488,266.68084817410784
0.0320512,266.39683570200344
0.0321536,265.9145455612281
0.032256,265.2297218400891
0.032358399999999995,264.33774396955084
0.0324608,263.3139286868871
0.0325632,262.3252906359228
0.032665599999999996,261.39508877190696
0.032768,260.5404885302896
0.0328704,259.776520793899
0.0329728,259.11598756963866
0.0330752,258.56938252797045
0.0331776,258.1448268510669
0.03328,257.84802074385607
0.0333824,257.6822108686802
0.033484799999999995,257.64817386937034
0.0335872,257.74421605481206
0.0336896,257.9661892161734
0.033791999999999996,258.30752245626553
0.0338944,258.75926981481143
0.0339968,259.31017337998105
0.034099199999999996,259.94674148524933
0.0342016,260.65334150171356
0.034304,261.41230665015036
0.0344064,262.2040561747415
0.0345088,263.00722814202925
0.0346112,263.79882405469397
0.0347136,264.5543644007109
0.034816,265.2480541945639
0.034918399999999995,265.85295750902293
0.0350208,266.3411799437
0.0351232,266.6840579306088
0.035225599999999996,266.852674569472
0.035328,266.8285780317368
0.0354304,266.60617601739006
0.035532799999999996,266.1802734614218
0.0356352,265.5453147421911
0.0357376,264.6954369167009
0.03584,263.7423579954016
0.0359424,262.8319973282984
0.0360448,261.98250550636044
0.0361472,261.2098297634941
0.0362496,260.52777287044245
0.036351999999999995,259.9479067486857
0.0364544,259.4795009492804
0.0365568,259.1294663955339
0.036659199999999996,258.9023146970737
0.0367616,258.80013324998083
0.036864,258.8225762436081
0.036966399999999996,258.9668716001488
0.0370688,259.2278437784484
0.0371712,259.59795227956926
0.0372736,260.06734559873297
0.037376,260.62393027700307
0.037478399999999995,261.2534546170467
0.0375808,261.9396065409195
0.0376832,262.6641249846822
0.037785599999999996,263.4069241451348
0.037888,264.1462298186257
0.0379904,264.8587270010729
0.038092799999999996,265.5197178525498
0.0381952,266.10328906929067
0.0382976,266.58248765120015
0.0384,266.92950400420045
0.0385024,267.11586127421924
0.0386048,267.1151838352299
0.0387072,266.91712413439876
0.0388096,266.5173603178283
0.038911999999999995,265.9112052224133
0.0390144,265.0936366945418
0.0391168,264.1014013483019
0.039219199999999996,263.1220082976923
0.0393216,262.19507047426407
0.039424,261.3379173805821
0.039526399999999996,260.56577872295225
0.0396288,259.8916886917334
0.0397312,259.32640491171236
0.0398336,258.87834251816776
0.039936,258.5535237236775
0.040038399999999995,258.3555431481826
0.0401408,258.28554909080333
0.0402432,258.3422408270536
0.040345599999999995,258.521881919898
0.040448,258.81832943812753
0.0405504,259.22307888136305
0.040652799999999996,259.7253245181183
0.0407552,260.31203475241034
0.0408576,260.9680420458113
0.040959999999999996,261.6761468361725
0.0410624,262.4172348120175
0.0411648,263.1704068232105
0.0412672,263.9131206344738
0.0413696,264.6213436590636
0.041471999999999995,265.26971574578386
0.0415744,265.8317210339328
0.0416768,266.27986783800134
0.041779199999999996,266.58587547739864
0.0418816,266.72101602094966
0.041984,266.6654409001814
0.042086399999999996,266.41352358404697
0.0421888,265.96049789798565
0.0422912,265.3012169445086
0.0423936,264.43020299370903
0.042496,263.45620080527175
0.042598399999999995,262.5251260575714
0.0427008,261.6554881040527
0.0428032,260.86352375386593
0.042905599999999995,260.1633209842848
0.043008,259.56673072234133
0.0431104,259.0832935296662
0.043212799999999996,258.7201815999537
0.0433152,258.4821563869098
0.0434176,258.371542087215
0.043519999999999996,258.38821510861976
0.0436224,258.52960955824614
0.0437248,258.79073869105986
0.0438272,259.16423216394224
0.0439296,259.6403888472704
0.044031999999999995,260.2072448540118
0.0441344,260.850656356602
0.0442368,261.554396674739
0.044339199999999995,262.3002670333725
0.0444416,263.0682203098187
0.044544,263.8364970128112
0.044646399999999996,264.58177266466436
0.0447488,265.2793156911041
0.0448512,265.9031548619843
0.044953599999999996,266.42625527051246
0.045056,266.8207017889937
0.0451584,267.05788889578895
0.0452608,267.11046910148394
0.0453632,266.96619761875286
0.045465599999999995,266.6204841789497
0.045568,266.0684249680243
0.0456704,265.30478022989354
0.045772799999999995,264.3452747301522
0.0458752,263.37552863367495
0.0459776,262.4553983002045
0.046079999999999996,261.60235115737834
0.0461824,260.8317715325955
0.0462848,260.1568638252198
0.046387199999999996,259.58857025899454
0.0464896,259.13550367759746
0.046591999999999995,258.80389575618085
0.0466944,258.5975609095976
0.0467968,258.51787608439673
0.046899199999999995,258.56377652712945
0.0470016,258.7317675265746
0.047104,259.01595203274985
0.047206399999999996,259.40807396156106
0.0473088,259.8975769011739
0.0474112,260.4716778452962
0.047513599999999996,261.1154554899607
0.047616,261.8119525446664
0.0477184,262.54229142637104
0.0478208,263.2858026262873
0.0479232,264.0201649651555
0.048025599999999995,264.7215568831142
0.048128,265.3648178458374
0.0482304,265.9236188896248
0.048332799999999995,266.3706412749619
0.0484352,266.67776217099197
0.0485376,266.8162888024961
0.048639999999999996,266.76453218618144
0.0487424,266.51628106351086
0.0488448,266.066944523847
0.048947199999999996,265.4115495995327
0.0490496,264.5447896001499
0.049152,263.55902367761314
0.0492544,262.612878121081
0.0493568,261.7264138717691
0.049459199999999995,260.9161418622128
0.0495616,260.1964334763487
0.049664,259.5794304860424
0.049766399999999995,259.0749698497216
0.0498688,258.69052379377683
0.0499712,258.43115550596366
0.050073599999999996,258.2994906768238
0.050176,258.29570503073796
0.0502784,258.41752789312386
0.050380799999999996,258.6602617450981
0.0504832,259.0168176221849
0.050585599999999994,259.47776611989184
0.050688,260.031403676781
0.0507904,260.6638337155317
0.050892799999999995,261.3590621349671
0.0509952,262.09910656163004
0.0510976,262.86411868864946
0.051199999999999996,263.6325189529083
0.0513024,264.38114272927345
0.0514048,265.08539715331807
0.051507199999999996,265.71942762194726
0.0516096,266.25629296498164
0.051712,266.6681482303299
0.0518144,266.92643398130826
0.0519168,267.0032336402821
0.052019199999999995,266.88459285036095
0.0521216,266.56581292783187
0.052224,266.0419820148023
0.052326399999999995,265.3078413344641
0.0524288,264.36881224222094
0.0525312,263.4003655385582
0.052633599999999996,262.48002194549247
0.052736,261.62542524513134
0.0528384,260.8521448256359
0.052940799999999996,260.1735775820679
0.0530432,259.6008643552829
0.053145599999999994,259.1428213797037
0.053248,258.8058871209061
0.0533504,258.5940847919388
0.053452799999999995,258.5090007437891
0.0535552,258.5497788308857
0.0536576,258.71313075760355
0.053759999999999995,258.9933623169441
0.0538624,259.38241533840966
0.0539648,259.86992506924037
0.054067199999999996,260.44329262199994
0.0541696,261.0877720327357
0.054272,261.7865713878609
0.054374399999999996,262.52096739524444
0.0544768,263.2704326960693
0.054579199999999994,264.01277513932865
0.0546816,264.7242881708517
0.054784,265.37991142380815
0.054886399999999995,265.95340053814186
0.0549888,266.4175051827046
0.0550912,266.74415420621153
0.055193599999999995,266.9046516273739
0.055296,266.8755390081604
0.0553984,266.649633584485
0.055500799999999996,266.22237516768433
0.0556032,265.58882270143476
0.055705599999999994,264.74370213673103
0.055807999999999996,263.75721791720457
0.0559104,262.80356734359293
0.056012799999999995,261.90721278382773
0.0561152,261.0848998954511
0.0562176,260.35124805021775
0.056319999999999995,259.7186586248478
0.0564224,259.197238088115
0.0565248,258.7947363151991
0.056627199999999996,258.51650046909305
0.0567296,258.3654446958894
0.056832,258.3420357865525
0.056934399999999996,258.4442948627861
0.0570368,258.6678150494845
0.057139199999999994,259.00579500147126
0.0572416,259.4490880584361
0.057344,259.9862667095758
0.057446399999999995,260.603701959191
0.0575488,261.2856570966337
0.0576512,262.01439528928927
0.057753599999999995,262.7703003360902
0.057856,263.53200984182627
0.0579584,264.27655999981226
0.058060799999999996,264.9795411025706
0.0581632,265.6152628375826
0.0582656,266.1569283681512
0.058367999999999996,266.57681614836315
0.0584704,266.8464683762718
0.058572799999999994,266.9375928776151
0.0586752,266.83445195741155
0.0587776,266.5322269150728
0.058879999999999995,266.0260788533872
0.0589824,265.31081215571663
0.0590848,264.3859697053815
0.059187199999999995,263.41352644781307
0.0592896,262.4877327733277
0.059392,261.6264390438514
0.059494399999999996,260.84542938062094
0.0595968,260.1583221221357
0.059699199999999994,259.57648478246574
0.059801599999999996,259.10896398964496
0.059904,258.7624307940769
0.060006399999999994,258.54114164501766
0.0601088,258.44691523968874
0.0602112,258.47912535508345
0.060313599999999995,258.63470967754114
0.060416,258.9081945502183
0.0605184,259.2917354643329
0.060620799999999996,259.77517302692263
0.0607232,260.34610404646605
0.0608256,260.9899672885946
0.060927999999999996,261.69014336771545
0.0610304,262.42806815729165
0.061132799999999994,263.18335902213823
0.0612352,263.93395310093393
0.0613376,264.65625679664964
0.061439999999999995,265.3253055670636
0.0615424,265.91493304750634
0.0616448,266.3979484836435
0.061747199999999995,266.74632140382016
0.0618496,266.93137241863076
0.061952,266.92816212429767
0.062054399999999996,266.72828668805926
0.0621568,266.327187412419
0.0622592,265.7199229168316
0.062361599999999996,264.9012168084877
0.062464,263.9206478798171
0.0625664,262.96301935194714
0.0626688,262.06045925908563
0.0627712,261.2299261458789
0.0628736,260.4862647997226
0.06297599999999999,259.8421130284316
0.06307839999999999,259.30782317173333
0.0631808,258.89139878696625
0.0632832,258.59844685853955
0.0633856,258.43214578796454
0.063488,258.39322932722814
0.06359039999999999,258.4799865234053
0.0636928,258.6882776473395
0.0637952,259.0115659844404
0.0638976,259.44096527176737
0.064,259.9653024730857
0.0641024,260.5711954930823
0.06420479999999999,261.2431453438878
0.0643072,261.9636421920191
0.0644096,262.7132846323035
0.064512,263.4709114577492
0.0646144,264.21374512113164
0.06471679999999999,264.91754601568385
0.0648192,265.5567766391058
0.0649216,266.10477464755706
0.065024,266.53393375454976
0.0651264,266.81589138421185
0.0652288,266.922102369739
0.06533119999999999,266.8349388029127
0.0654336,266.549331450514
0.065536,266.0605146858323
0.0656384,265.3633595971677
0.0657408,264.4538309665333
0.06584319999999999,263.4762344607049
0.0659456,262.54352987366326
0.066048,261.67378302689264
0.0661504,260.8830033755464
0.0662528,260.18504295899004
0.0663552,259.5915098044822
0.06645759999999999,259.1116962730432
0.06656,258.7525227469433
0.0666624,258.51849696654045
0.0667648,258.4116892307967
0.0668672,258.4317235813144
0.06696959999999999,258.575784994753
0.06707199999999999,258.83864251344806
0.0671744,259.21268814967334
0.0672768,259.6879913056444
0.0673792,260.2523683597574
0.0674816,260.8914669801003
0.06758399999999999,261.5888646395509
0.0676864,262.32618072328125
0.0677888,263.0832015396569
